Generations no drug,Generations drug,MM number
6,7,37.87461661601253
6,8,37.91015950078161
6,9,37.984641258854566
6,10,38.07902515896741
6,11,38.182299008487796
6,12,38.28799419128248
6,13,38.39230193530625
6,14,38.493011602454814
6,15,38.58889161601248
6,16,38.67931845565829
6,17,38.7640487263332
6,18,38.84307651907303
6,19,38.91654259648259
6,20,38.98467584459517
6,21,39.04775527625158
7,2,42.712337431847715
7,3,40.39941238275878
7,4,39.266285205499294
7,5,38.69768723391323
7,6,38.42414612378429
7,7,38.31337645596456
7,8,38.29523900644923
7,9,38.33040936604097
7,10,38.395911964402025
7,11,38.47791315475587
7,12,38.567909193167814
7,13,38.660610408165425
7,14,38.752719044598265
7,15,38.84219925876297
7,16,38.927828806332
7,17,39.00891654888469
7,18,39.08512085975782
7,19,39.15633064857424
7,20,39.2225863175425
7,21,39.284026375355424
8,2,43.76648519250094
8,3,41.310348401015425
8,4,40.037813375987795
8,5,39.35739784045915
8,6,38.99851519129898
8,7,38.82356614272049
8,8,38.757328723260486
8,9,38.75642719454739
8,10,38.79481994682328
8,11,38.85638815624829
8,12,38.930928187444984
8,13,39.011881864157985
8,14,39.09500004392973
8,15,39.17753029760242
8,16,39.25770821405572
8,17,39.33443152020156
8,18,39.40704653031467
8,19,39.47520563389089
8,20,39.53877054230602
8,21,39.59774545085523
9,2,44.72844006097894
9,3,42.18308258439351
9,4,40.80746153787422
9,5,40.038730821514335
9,6,39.60976544900767
9,7,39.38065684951968
9,8,39.27297283025896
9,9,39.24045288702116
9,10,39.25472702176839
9,11,39.29786549231953
9,12,39.358274673017796
9,13,39.42833330741737
9,14,39.502979019508885
9,15,39.578836325912526
9,16,39.65366298762829
9,17,39.72599011418071
9,18,39.794883172334764
9,19,39.85978001879084
9,20,39.92037934845086
9,21,39.97656279173898
10,2,45.60509116716477
10,3,43.01095948826787
10,4,41.56185750660641
10,5,40.72523417357343
10,6,40.24023254025548
10,7,39.966730468658206
10,8,39.82448573180018
10,9,39.76527122080284
10,10,39.758993306704625
10,11,39.78631465670566
10,12,39.8345242516808
10,13,39.895124458873546
10,14,39.9623691755639
10,15,40.03235076153201
10,16,40.10241359438922
10,17,40.17076846002083
10,18,40.23623349931024
10,19,40.29805668025405
10,20,40.35579216694152
10,21,40.409212679072965
11,2,46.40448346262047
11,3,43.79181330958555
11,4,42.29312354098906
11,5,41.4059929854619
11,6,40.87746057759511
11,7,40.56862541310303
11,8,40.39846911927674
11,9,40.31751008989059
11,10,40.294418349037834
11,11,40.30878434129783
11,12,40.34701283508889
11,13,40.39989377823485
11,14,40.46111383895909
11,15,40.52631697215376
11,16,40.592494974057836
11,17,40.65758287944892
11,18,40.72018463780003
11,19,40.77938316448707
11,20,40.83460687320888
11,21,40.885534369111554
12,2,47.134615886487396
12,3,44.525957498162796
12,4,42.99684444020832
12,5,42.07381696125965
12,6,41.512657337892826
12,7,41.176645812423246
12,8,40.98474265257741
12,9,40.886758652594445
12,10,40.850515773854134
12,11,40.854807465342105
12,12,40.885350429536196
12,13,40.932363274833016
12,14,40.98906769813149
12,15,41.050734211536934
12,16,41.11405733089871
12,17,41.17673774206718
12,18,41.2371961377279
12,19,41.29437411301208
12,20,41.347592583426234
12,21,41.39645001384579
13,2,47.80293715092477
13,3,45.215043930427015
13,4,43.67080987710259
13,5,42.72405430530799
13,6,42.139639673135704
13,7,41.783648095498634
13,8,41.57556286526409
13,9,41.46490376535683
13,10,41.41895179872167
13,11,41.415927379105455
13,12,41.441022619115195
13,13,41.484004384191344
13,14,41.53771819841518
13,15,41.59712683110398
13,16,41.658676947218645
13,17,41.71987202136571
13,18,41.77897802250577
13,19,41.834816881043594
13,20,41.88661903715265
13,21,41.933916028395004
14,2,48.41616768635033
14,3,45.861404991681155
14,4,44.31421760025296
14,5,43.35379996538521
14,6,42.754101424591056
14,7,42.38438618624549
14,8,42.16504639386936
14,9,42.045626387841715
14,10,41.993107827454935
14,11,41.985319262699484
14,12,42.007063427617965
14,13,42.047756767704804
14,14,42.099944250690115
14,15,42.15833821774498
14,16,42.21918088320922
14,17,42.279811675172034
14,18,42.33836729111349
14,19,42.393569733143714
14,20,42.44457421537261
14,21,42.49085745337528
15,2,48.98027318253585
15,3,46.46767133596366
15,4,44.92716140987895
15,5,43.96135862730121
15,6,43.35309751859103
15,7,42.975034505788706
15,8,42.74873881996947
15,9,42.62401611783445
15,10,42.56773796404956
15,11,42.557486900871396
15,12,42.577788150444576
15,13,42.61779256179543
15,14,42.6698092262796
15,15,42.72834946443222
15,16,42.789488928847234
15,17,42.850432214378685
15,18,42.90920925739905
15,19,42.96445970922089
15,20,43.01527724392815
15,21,43.061094613495875
16,2,49.50050562637286
16,3,47.03655055242762
16,4,45.51029744513921
16,5,44.54587539019975
16,6,43.93467584201734
16,7,43.55283847297816
16,8,43.32329030464239
16,9,43.19627398990892
16,10,43.138698501185985
16,11,43.12801845312879
16,12,43.14857298985627
16,13,43.18931859904414
16,14,43.24238348231175
16,15,43.30212046033424
16,16,43.36447155006123
16,17,43.42653201108334
16,18,43.486244946877214
16,19,43.542183150442284
16,20,43.593390901251134
16,21,43.6392662454583
17,2,49.98147099145248
17,3,47.57070093483783
17,4,46.06462467941445
17,5,45.10707889221593
17,6,44.49761172790581
17,7,44.11585473900363
17,8,43.88620839692063
17,9,43.75948139741323
17,10,43.702734720224434
17,11,43.693389456145155
17,12,43.71567427176279
17,13,43.758410806984806
17,14,43.8135930727535
17,15,43.87545188536196
17,16,43.9398241386013
17,17,44.00371805495203
17,18,44.065007301130656
17,19,44.12221146783165
17,20,44.174335798479255
17,21,44.22075231913192
18,2,50.42720383207798
18,3,48.07266229747889
18,4,46.591339748789984
18,5,45.64510053864192
18,6,45.04121427210391
18,7,44.66275647008119
18,8,44.43566904701701
18,9,44.31141967515729
18,10,44.25730987181868
18,11,44.25080301159874
18,12,44.27607925535819
18,13,44.321875375417875
18,14,44.38009076887603
18,15,44.444865569526584
18,16,44.51195626884336
18,17,44.57830341635639
18,18,44.64172648722222
18,19,44.70070362862175
18,20,44.754210638629246
18,21,44.801600442976074
19,2,50.84123949829448
19,3,48.54482104981168
19,4,47.0917409063029
19,5,46.160347254692304
19,6,45.56518428835452
19,7,45.192686729347855
19,8,44.97037061751408
19,9,44.85042803903053
19,10,44.80046899828935
19,11,44.798059632737356
19,12,44.827382931479136
19,13,44.877132260709374
19,14,44.93914622095999
19,15,45.00750115124063
19,16,45.077894437621396
19,17,45.147215951895326
19,18,45.21324418334013
19,19,45.27442625613038
19,20,45.32971646957957
19,21,45.37845509026246
20,2,51.226680198998885
20,3,48.98939585081879
20,4,47.56716441875403
20,5,46.653409909828355
20,6,46.06950911870004
20,7,45.70514682155348
20,8,45.489420654181025
20,9,45.37529138273951
20,10,45.330729126875575
20,11,45.333451348744504
20,12,45.36768566823832
20,13,45.422117296702005
20,14,45.48855244194198
20,15,45.56102681921992
20,16,45.63519727052193
20,17,45.70791759700964
20,18,45.776936790420244
20,19,45.84068026448367
20,20,45.898087686164295
20,21,45.94849191127748
21,2,51.58625337200811
21,3,49.40843542374518
21,4,48.01894309217397
21,5,47.12499904825393
21,6,46.554384404221764
21,7,46.19991109443957
21,8,45.99224743962527
21,9,45.88515102398642
21,10,45.8469909602178
21,11,45.855674606925746
21,12,45.89550882738439
21,13,45.955199861700834
21,14,46.026546166139134
21,15,46.10356252453196
21,16,46.18188120868112
21,17,46.25833282630933
21,18,46.33064705976993
21,19,46.39723515729496
21,20,46.457028507013405
21,21,46.509357173273564
